date	open	high	low	close	volume						
1639477800	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639478400	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639479000	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639479600	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639480200	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639480800	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639481400	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639482000	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639482600	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639483200	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639483800	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639484400	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4918469056320478,		1.4918469056320478,		0,
1639485000	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4743329435382129,		1.4743329435382129,		510.150448305872,
1639485600	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4709074703713476,		1.4709074703713476,		53.81982253261878,
1639486200	1.198803016	1.198803016	1.198803016	1.198803016	150.3923569		1.4709074703713476,		1.4709074703713476,		0,
1639486800	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4709074703713476,		1.4709074703713476,		0,
1639487400	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4709074703713476,		1.4709074703713476,		0,
1639488000	1.198803016	1.198803016	1.198803016	1.198803016	0		1.4709074703713476,		1.4709074703713476,		0,
1639488600	1.198803016	1.198803016	1.182042165	1.182042165	0		1.4709074703713476,		1.4709074703713476,		0,
1639489200	1.182042165	1.182042165	1.182042165	1.182042165	0		1.4709074703713476,		1.5004594368007649,		1013.3122631034853,
1639489800	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639490400	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639491000	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639491600	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639492200	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639492800	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639493400	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639494000	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639494600	1.182042165	1.182042165	1.182042165	1.182042165	34.57465137		1.5004594368007649,		1.5004594368007649,		0,
1639495200	1.182042165	1.182042165	1.182042165	1.182042165	368.8449461		1.5004594368007649,		1.5004594368007649,		0,
1639495800	1.182042165	1.182042165	1.182042165	1.182042165	309.6071974		1.5004594368007649,		1.5004594368007649,		0,
1639496400	1.182042165	1.182042165	1.182042165	1.182042165	0		1.5004594368007649,		1.5004594368007649,		0,
1639497000	1.182042165	1.182042165	1.173250721	1.173250721	0		1.5004594368007649,		1.5004594368007649,		0,
1639497600	1.173250721	1.175465983	1.173250721	1.175465983	0		1.5004594368007649,		1.5004594368007649,		0,
1639498200	1.175465983	1.176062617	1.174869652	1.176062617	0		1.5004594368007649,		1.5004594368007649,		0,
1639498800	1.176062617	1.176062617	1.176062617	1.176062617	89.17936301		1.5004594368007649,		1.5004594368007649,		0,
1639499400	1.176062617	1.176062617	1.176062617	1.176062617	0		1.5004594368007649,		1.5004594368007649,		0,
1639500000	1.176062617	1.176062617	1.176062617	1.176062617	0		1.5004594368007649,		1.5004594368007649,		0,
1639500600	1.176062617	1.176062617	1.176062617	1.176062617	0		1.5004594368007649,		1.5004594368007649,		0,
1639501200	1.168202091	1.168202091	1.168202091	1.168202091	0		1.5004594368007649,		1.5004594368007649,		0,
1639501800	1.168202091	1.168202091	1.168202091	1.168202091	0		1.5004594368007649,		1.5004594368007649,		0,
1639502400	1.168202091	1.168202091	1.168202091	1.168202091	733.7628416		1.5004594368007649,		1.5004594368007649,		0,
1639503000	1.168202091	1.168202091	1.168202091	1.168202091	0		1.5004594368007649,		1.5004594368007649,		0,
1639503600	1.168202091	1.168202091	1.168202091	1.168202091	0		1.1760626172658983,		1.1760626172658983,		0,
1639504200	1.168202091	1.168202091	1.168202091	1.168202091	0		1.1682020906672541,		1.1682020906672541,		89.17936300606759,
1639504800	1.168202091	1.184574222	1.168202091	1.184574222	0		1.1682020906672541,		1.1682020906672541,		0,
1639505400	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1682020906672541,		1.1682020906672541,		0,
1639506000	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1682020906672541,		1.1682020906672541,		0,
1639506600	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1682020906672541,		1.1682020906672541,		0,
1639507200	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1682020906672541,		1.1682020906672541,		0,
1639507800	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1682020906672541,		1.1845742215008355,		733.7628415773444,
1639508400	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639509000	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639509600	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639510200	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639510800	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639511400	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639512000	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639512600	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639513200	1.184574222	1.184574222	1.184574222	1.184574222	11.61488881		1.1845742215008355,		1.1845742215008355,		0,
1639513800	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639514400	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639515000	1.184574222	1.184574222	1.184574222	1.184574222	0		1.1845742215008355,		1.1845742215008355,		0,
1639515600	1.184574222	1.184574222	1.175101095	1.175101095	0		1.1845742215008355,		1.1845742215008355,		0,
1639516200	1.175101095	1.175101095	1.175101095	1.175101095	0		1.1845742215008355,		1.1845742215008355,		0,
1639516800	1.175101095	1.175101095	1.175101095	1.175101095	0		1.1845742215008355,		1.1845742215008355,		0,
1639517400	1.175101095	1.175101095	1.175101095	1.175101095	0		1.1845742215008355,		1.1845742215008355,		0,
1639518000	1.175101095	1.175101095	1.175101095	1.175101095	0		1.1845742215008355,		1.1845742215008355,		0,
1639518600	1.175101095	1.175101095	1.175101095	1.175101095	0		1.175101094614793,		1.175101094614793,		11.61488880880812,
1639519200	1.175101095	1.175101095	1.175101095	1.175101095	12.85154313		1.175101094614793,		1.175101094614793,		0,
1639519800	1.175101095	1.175101095	1.175101095	1.175101095	0		1.175101094614793,		1.175101094614793,		0,
1639520400	1.175101095	1.175101095	1.175101095	1.175101095	0		1.175101094614793,		1.175101094614793,		0,
1639521000	1.175101095	1.175101095	1.175101095	1.175101095	524.1280234		1.175101094614793,		1.175101094614793,		0,
1639521600	1.175101095	1.203326322	1.175101095	1.203326322	487.1800214		1.175101094614793,		1.175101094614793,		0,
1639522200	1.203326322	1.203326322	1.203326322	1.203326322	0		1.175101094614793,		1.175101094614793,		0,
1639522800	1.203326322	1.203326322	1.203326322	1.203326322	0		1.175101094614793,		1.175101094614793,		0,
1639523400	1.203326322	1.212376779	1.203326322	1.212376779	0		1.175101094614793,		1.175101094614793,		0,
1639524000	1.212376779	1.2222057	1.212376779	1.2222057	0		1.175101094614793,		1.175101094614793,		0,
1639524600	1.2222057	1.2222057	1.2222057	1.2222057	0		1.175101094614793,		1.2033263224170687,		12.851543131192711,
1639525200	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2033263224170687,		1.2033263224170687,		0,
1639525800	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2033263224170687,		1.2033263224170687,		0,
1639526400	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2033263224170687,		1.2123767790240294,		524.12802338866,
1639527000	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2123767790240294,		1.2222056998502013,		487.18002144804,
1639527600	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639528200	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639528800	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639529400	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639530000	1.2222057	1.2222057	1.2222057	1.2222057	61.36742539		1.2222056998502013,		1.2222056998502013,		0,
1639530600	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639531200	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639531800	1.2222057	1.2222057	1.2222057	1.2222057	0		1.2222056998502013,		1.2222056998502013,		0,
1639532400	1.2222057	1.232881487	1.2222057	1.232881487	0		1.2222056998502013,		1.2222056998502013,		0,
1639533000	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2222056998502013,		1.2222056998502013,		0,
1639533600	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2222056998502013,		1.2222056998502013,		0,
1639534200	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2222056998502013,		1.2222056998502013,		0,
1639534800	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2222056998502013,		1.2222056998502013,		0,
1639535400	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2222056998502013,		1.2328814870819575,		61.367425391995674,
1639536000	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639536600	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639537200	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639537800	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639538400	1.232881487	1.232881487	1.232881487	1.232881487	470.4667483		1.2328814870819575,		1.2328814870819575,		0,
1639539000	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639539600	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639540200	1.232881487	1.232881487	1.232881487	1.232881487	0		1.2328814870819575,		1.2328814870819575,		0,
1639540800	1.232881487	1.232881487	1.231993773	1.231993773	0		1.2328814870819575,		1.2328814870819575,		0,
1639541400	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2328814870819575,		1.2328814870819575,		0,
1639542000	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2328814870819575,		1.2328814870819575,		0,
1639542600	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2328814870819575,		1.2328814870819575,		0,
1639543200	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2328814870819575,		1.2328814870819575,		0,
1639543800	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2319937727797647,		1.2319937727797647,		470.46674829094485,
1639544400	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2319937727797647,		1.2319937727797647,		0,
1639545000	1.231993773	1.231993773	1.231993773	1.231993773	123.6681246		1.2319937727797647,		1.2319937727797647,		0,
1639545600	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2319937727797647,		1.2319937727797647,		0,
1639546200	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2319937727797647,		1.2319937727797647,		0,
1639546800	1.231993773	1.231993773	1.231993773	1.231993773	0		1.2319937727797647,		1.2319937727797647,		0,
1639547400	1.231993773	1.242226261	1.231993773	1.242226261	0		1.2319937727797647,		1.2319937727797647,		0,
1639548000	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2319937727797647,		1.2319937727797647,		0,
1639548600	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2319937727797647,		1.2319937727797647,		0,
1639549200	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2319937727797647,		1.2319937727797647,		0,
1639549800	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2319937727797647,		1.2319937727797647,		0,
1639550400	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2319937727797647,		1.2422262606062264,		123.66812456077115,
1639551000	1.242226261	1.242226261	1.242226261	1.242226261	133.6498078		1.2422262606062264,		1.2422262606062264,		0,
1639551600	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2422262606062264,		1.2422262606062264,		0,
1639552200	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2422262606062264,		1.2422262606062264,		0,
1639552800	1.242226261	1.242226261	1.242226261	1.242226261	0		1.2422262606062264,		1.2422262606062264,		0,
1639553400	1.242226261	1.247886216	1.242226261	1.247886216	0		1.2422262606062264,		1.2422262606062264,		0,
1639554000	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2422262606062264,		1.2422262606062264,		0,
1639554600	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2422262606062264,		1.2422262606062264,		0,
1639555200	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2422262606062264,		1.2422262606062264,		0,
1639555800	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2422262606062264,		1.2422262606062264,		0,
1639556400	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2422262606062264,		1.2478862157798805,		133.64980780610563,
1639557000	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639557600	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639558200	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639558800	1.247886216	1.247886216	1.247886216	1.247886216	531.7740937		1.2478862157798805,		1.2478862157798805,		0,
1639559400	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639560000	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639560600	1.247886216	1.247886216	1.247886216	1.247886216	0		1.2478862157798805,		1.2478862157798805,		0,
1639561200	1.247886216	1.258975124	1.247886216	1.258975124	0		1.2478862157798805,		1.2478862157798805,		0,
1639561800	1.258975124	1.258975124	1.258975124	1.258975124	1603.335031		1.2478862157798805,		1.2478862157798805,		0,
1639562400	1.258975124	1.258975124	1.258975124	1.258975124	0		1.2478862157798805,		1.2478862157798805,		0,
1639563000	1.258975124	1.258975124	1.258975124	1.258975124	0		1.2478862157798805,		1.2478862157798805,		0,
1639563600	1.258975124	1.258975124	1.258975124	1.258975124	0		1.2478862157798805,		1.2478862157798805,		0,
1639564200	1.258975124	1.299527265	1.258975124	1.299527265	0		1.2478862157798805,		1.2589751242915581,		531.7740936801387,
1639564800	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2589751242915581,		1.2589751242915581,		0,
1639565400	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2589751242915581,		1.2589751242915581,		0,
1639566000	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2589751242915581,		1.2589751242915581,		0,
1639566600	1.299527265	1.299527265	1.299527265	1.299527265	2075.932204		1.2589751242915581,		1.2589751242915581,		0,
1639567200	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2589751242915581,		1.2995272646104579,		1603.3350306572775,
1639567800	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2995272646104579,		1.2995272646104579,		0,
1639568400	1.299527265	1.299527265	1.299527265	1.299527265	0		1.2995272646104579,		1.2995272646104579,		0,
1639569000	1.299527265	1.340841952	1.299527265	1.340841952	0		1.2995272646104579,		1.2995272646104579,		0,
1639569600	1.340841952	1.340841952	1.340841952	1.340841952	0		1.2995272646104579,		1.2995272646104579,		0,
1639570200	1.340841952	1.340841952	1.340841952	1.340841952	133.6480133		1.2995272646104579,		1.2995272646104579,		0,
1639570800	1.340841952	1.340841952	1.340841952	1.340841952	0		1.2995272646104579,		1.2995272646104579,		0,
1639571400	1.340841952	1.340841952	1.340841952	1.340841952	0		1.2995272646104579,		1.2995272646104579,		0,
1639572000	1.340841952	1.340841952	1.340841952	1.340841952	0		1.2995272646104579,		1.3408419515200132,		2075.9322037655893,
1639572600	1.340841952	1.342241553	1.340841952	1.342241553	448.0044373		1.3408419515200132,		1.3408419515200132,		0,
1639573200	1.342241553	1.342241553	1.342241553	1.342241553	0		1.3408419515200132,		1.3408419515200132,		0,
1639573800	1.342241553	1.342241553	1.342241553	1.342241553	0		1.3408419515200132,		1.3408419515200132,		0,
1639574400	1.342241553	1.342241553	1.342241553	1.342241553	0		1.3408419515200132,		1.3408419515200132,		0,
1639575000	1.342241553	1.342241553	1.333942574	1.333942574	0		1.3408419515200132,		1.3408419515200132,		0,
1639575600	1.333942574	1.333942574	1.333942574	1.333942574	363.7909715		1.3408419515200132,		1.342241553347704,		133.6480132589513,
1639576200	1.333942574	1.333942574	1.333942574	1.333942574	0		1.342241553347704,		1.342241553347704,		0,
1639576800	1.333942574	1.333942574	1.333942574	1.333942574	0		1.342241553347704,		1.342241553347704,		0,
1639577400	1.333942574	1.333942574	1.333942574	1.333942574	4.399217522		1.342241553347704,		1.342241553347704,		0,
1639578000	1.333942574	1.346526369	1.333942574	1.346526369	18.70711224		1.3339425737746826,		1.3339425737746826,		448.00443727912125,
1639578600	1.346526369	1.346526369	1.346526369	1.346526369	0		1.3339425737746826,		1.3339425737746826,		0,
1639579200	1.346526369	1.346526369	1.346526369	1.346526369	0		1.3339425737746826,		1.3339425737746826,		0,
1639579800	1.346526369	1.346526369	1.34541008	1.34541008	0		1.3339425737746826,		1.3339425737746826,		0,
1639580400	1.34541008	1.34541008	1.334457275	1.338455075	836.1647156		1.3339425737746826,		1.3339425737746826,		0,
1639581000	1.338455075	1.338455075	1.338455075	1.338455075	0		1.3339425737746826,		1.346526369331135,		363.7909714537162,
1639581600	1.338455075	1.338455075	1.338455075	1.338455075	1003.707798		1.346526369331135,		1.346526369331135,		0,
1639582200	1.338455075	1.338455075	1.338455075	1.338455075	0		1.346526369331135,		1.346526369331135,		0,
1639582800	1.338455075	1.338455075	1.299533106	1.299533106	0		1.3454100804864497,		1.3454100804864497,		4.399217522045932,
1639583400	1.299533106	1.299533106	1.299533106	1.299533106	0		1.3344572751928223,		1.3384550753725333,		18.707112239180383,
1639584000	1.299533106	1.323451068	1.299533106	1.323451068	0		1.3384550753725333,		1.3384550753725333,		0,
1639584600	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3384550753725333,		1.3384550753725333,		0,
1639585200	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3384550753725333,		1.3384550753725333,		0,
1639585800	1.323451068	1.323451068	1.323451068	1.323451068	0		1.2995331061769044,		1.2995331061769044,		836.1647155759654,
1639586400	1.323451068	1.323451068	1.323451068	1.323451068	0		1.2995331061769044,		1.2995331061769044,		0,
1639587000	1.323451068	1.323451068	1.323451068	1.323451068	0		1.2995331061769044,		1.3234510676107305,		1003.7077976170747,
1639587600	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639588200	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639588800	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639589400	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639590000	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639590600	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639591200	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639591800	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639592400	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639593000	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639593600	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639594200	1.323451068	1.323451068	1.323451068	1.323451068	7.9742739		1.3234510676107305,		1.3234510676107305,		0,
1639594800	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639595400	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639596000	1.323451068	1.323451068	1.323451068	1.323451068	0		1.3234510676107305,		1.3234510676107305,		0,
1639596600	1.323451068	1.386271746	1.323451068	1.386271746	0		1.3234510676107305,		1.3234510676107305,		0,
1639597200	1.386271746	1.386271746	1.386271746	1.386271746	0		1.3234510676107305,		1.3234510676107305,		0,
1639597800	1.386271746	1.386271746	1.386271746	1.386271746	0		1.3234510676107305,		1.3234510676107305,		0,
1639598400	1.386271746	1.386271746	1.386271746	1.386271746	543.2949879		1.3234510676107305,		1.3234510676107305,		0,
1639599000	1.386271746	1.386271746	1.386271746	1.386271746	532.7439926		1.3234510676107305,		1.3234510676107305,		0,
1639599600	1.386271746	1.386271746	1.386271746	1.386271746	0		1.3234510676107305,		1.3862717457560143,		7.974273900364627,
1639600200	1.386271746	1.386271746	1.386271746	1.386271746	0		1.3862717457560143,		1.3862717457560143,		0,
1639600800	1.386271746	1.425262278	1.386271746	1.425262278	0		1.3862717457560143,		1.3862717457560143,		0,
1639601400	1.425262278	1.437084632	1.425262278	1.437084632	0		1.3862717457560143,		1.3862717457560143,		0,
1639602000	1.437084632	1.437084632	1.437084632	1.437084632	14.28153246		1.3862717457560143,		1.3862717457560143,		0,
1639602600	1.437084632	1.437084632	1.437084632	1.437084632	0		1.3862717457560143,		1.3862717457560143,		0,
1639603200	1.437084632	1.437084632	1.437084632	1.437084632	0		1.3862717457560143,		1.3862717457560143,		0,
1639603800	1.437084632	1.437084632	1.437084632	1.437084632	0		1.3862717457560143,		1.425262277907598,		543.2949878933047,
1639604400	1.437084632	1.437084632	1.434201409	1.434201409	0		1.425262277907598,		1.4370846322971107,		532.7439925527468,
1639605000	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4370846322971107,		1.4370846322971107,		0,
1639605600	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4370846322971107,		1.4370846322971107,		0,
1639606200	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4370846322971107,		1.4370846322971107,		0,
1639606800	1.434201409	1.434201409	1.434201409	1.434201409	1738.158897		1.4370846322971107,		1.4370846322971107,		0,
1639607400	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4342014090927258,		1.4342014090927258,		14.28153245788288,
1639608000	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4342014090927258,		1.4342014090927258,		0,
1639608600	1.434201409	1.434201409	1.434201409	1.434201409	0		1.4342014090927258,		1.4342014090927258,		0,
1639609200	1.434201409	1.460353393	1.434201409	1.460353393	0		1.4342014090927258,		1.4342014090927258,		0,
1639609800	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4342014090927258,		1.4342014090927258,		0,
1639610400	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4342014090927258,		1.4342014090927258,		0,
1639611000	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4342014090927258,		1.4342014090927258,		0,
1639611600	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4342014090927258,		1.4342014090927258,		0,
1639612200	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4342014090927258,		1.4603533927127232,		1738.1588971976414,
1639612800	1.460353393	1.460353393	1.460353393	1.460353393	1.182887075		1.4603533927127232,		1.4603533927127232,		0,
1639613400	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4603533927127232,		1.4603533927127232,		0,
1639614000	1.460353393	1.460353393	1.460353393	1.460353393	735.0684975		1.4603533927127232,		1.4603533927127232,		0,
1639614600	1.460353393	1.460353393	1.460353393	1.460353393	0		1.4603533927127232,		1.4603533927127232,		0,
1639615200	1.460353393	1.470964199	1.460353393	1.470964199	0		1.4603533927127232,		1.4603533927127232,		0,
1639615800	1.470964199	1.470964199	1.470964199	1.470964199	0		1.4603533927127232,		1.4603533927127232,		0,
1639616400	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
1639617000	1.491846906	1.491846906	1.491846906	1.491846906	0		1.4603533927127232,		1.4603533927127232,		0,
