Date	Open	High	Low	Close	Volume						
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	0		1.1845742215008355		1.1845742215008355		1.1845742215008355		1.1845742215008355		0
	11.61488880880812		1.1845742215008355		1.1845742215008355		1.175101094614793		1.175101094614793		11.61488880880812
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	0		1.175101094614793		1.175101094614793		1.175101094614793		1.175101094614793		0
	12.851543131192711		1.175101094614793		1.2033263224170687		1.175101094614793		1.2033263224170687		12.851543131192711
	0		1.2033263224170687		1.2033263224170687		1.2033263224170687		1.2033263224170687		0
	0		1.2033263224170687		1.2033263224170687		1.2033263224170687		1.2033263224170687		0
	524.12802338866		1.2033263224170687		1.2123767790240294		1.2033263224170687		1.2123767790240294		524.12802338866
	487.18002144804		1.2123767790240294		1.2222056998502013		1.2123767790240294		1.2222056998502013		487.18002144804
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	0		1.2222056998502013		1.2222056998502013		1.2222056998502013		1.2222056998502013		0
	61.367425391995674		1.2222056998502013		1.2328814870819575		1.2222056998502013		1.2328814870819575		61.367425391995674
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	0		1.2328814870819575		1.2328814870819575		1.2328814870819575		1.2328814870819575		0
	470.46674829094485		1.2328814870819575		1.2328814870819575		1.2319937727797647		1.2319937727797647		470.46674829094485
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	0		1.2319937727797647		1.2319937727797647		1.2319937727797647		1.2319937727797647		0
	123.66812456077115		1.2319937727797647		1.2422262606062264		1.2319937727797647		1.2422262606062264		123.66812456077115
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	0		1.2422262606062264		1.2422262606062264		1.2422262606062264		1.2422262606062264		0
	133.64980780610563		1.2422262606062264		1.2478862157798805		1.2422262606062264		1.2478862157798805		133.64980780610563
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	0		1.2478862157798805		1.2478862157798805		1.2478862157798805		1.2478862157798805		0
	531.7740936801387		1.2478862157798805		1.2589751242915581		1.2478862157798805		1.2589751242915581		531.7740936801387
	0		1.2589751242915581		1.2589751242915581		1.2589751242915581		1.2589751242915581		0
	0		1.2589751242915581		1.2589751242915581		1.2589751242915581		1.2589751242915581		0
	0		1.2589751242915581		1.2589751242915581		1.2589751242915581		1.2589751242915581		0
	0		1.2589751242915581		1.2589751242915581		1.2589751242915581		1.2589751242915581		0
	1603.3350306572775		1.2589751242915581		1.2995272646104579		1.2589751242915581		1.2995272646104579		1603.3350306572775
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	0		1.2995272646104579		1.2995272646104579		1.2995272646104579		1.2995272646104579		0
	2075.9322037655893		1.2995272646104579		1.3408419515200132		1.2995272646104579		1.3408419515200132		2075.9322037655893
	0		1.3408419515200132		1.3408419515200132		1.3408419515200132		1.3408419515200132		0
	0		1.3408419515200132		1.3408419515200132		1.3408419515200132		1.3408419515200132		0
	0		1.3408419515200132		1.3408419515200132		1.3408419515200132		1.3408419515200132		0
	0		1.3408419515200132		1.3408419515200132		1.3408419515200132		1.3408419515200132		0
	0		1.3408419515200132		1.3408419515200132		1.3408419515200132		1.3408419515200132		0
	133.6480132589513		1.3408419515200132		1.342241553347704		1.3408419515200132		1.342241553347704		133.6480132589513
	0		1.342241553347704		1.342241553347704		1.342241553347704		1.342241553347704		0
	0		1.342241553347704		1.342241553347704		1.342241553347704		1.342241553347704		0
	0		1.342241553347704		1.342241553347704		1.342241553347704		1.342241553347704		0
	448.00443727912125		1.342241553347704		1.342241553347704		1.3339425737746826		1.3339425737746826		448.00443727912125
	0		1.3339425737746826		1.3339425737746826		1.3339425737746826		1.3339425737746826		0
	0		1.3339425737746826		1.3339425737746826		1.3339425737746826		1.3339425737746826		0
	0		1.3339425737746826		1.3339425737746826		1.3339425737746826		1.3339425737746826		0
	0		1.3339425737746826		1.3339425737746826		1.3339425737746826		1.3339425737746826		0
	363.7909714537162		1.3339425737746826		1.346526369331135		1.3339425737746826		1.346526369331135		363.7909714537162
	0		1.346526369331135		1.346526369331135		1.346526369331135		1.346526369331135		0
	0		1.346526369331135		1.346526369331135		1.346526369331135		1.346526369331135		0
	4.399217522045932		1.346526369331135		1.346526369331135		1.3454100804864497		1.3454100804864497		4.399217522045932
	18.707112239180383		1.3454100804864497		1.3454100804864497		1.3344572751928223		1.3384550753725333		18.707112239180383
	0		1.3384550753725333		1.3384550753725333		1.3384550753725333		1.3384550753725333		0
	0		1.3384550753725333		1.3384550753725333		1.3384550753725333		1.3384550753725333		0
	0		1.3384550753725333		1.3384550753725333		1.3384550753725333		1.3384550753725333		0
	836.1647155759654		1.3384550753725333		1.3384550753725333		1.2995331061769044		1.2995331061769044		836.1647155759654
	0		1.2995331061769044		1.2995331061769044		1.2995331061769044		1.2995331061769044		0
	1003.7077976170747		1.2995331061769044		1.3234510676107305		1.2995331061769044		1.3234510676107305		1003.7077976170747
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	0		1.3234510676107305		1.3234510676107305		1.3234510676107305		1.3234510676107305		0
	7.974273900364627		1.3234510676107305		1.3862717457560143		1.3234510676107305		1.3862717457560143		7.974273900364627
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	0		1.3862717457560143		1.3862717457560143		1.3862717457560143		1.3862717457560143		0
	543.2949878933047		1.3862717457560143		1.425262277907598		1.3862717457560143		1.425262277907598		543.2949878933047
	532.7439925527468		1.425262277907598		1.4370846322971107		1.425262277907598		1.4370846322971107		532.7439925527468
	0		1.4370846322971107		1.4370846322971107		1.4370846322971107		1.4370846322971107		0
	0		1.4370846322971107		1.4370846322971107		1.4370846322971107		1.4370846322971107		0
	0		1.4370846322971107		1.4370846322971107		1.4370846322971107		1.4370846322971107		0
	0		1.4370846322971107		1.4370846322971107		1.4370846322971107		1.4370846322971107		0
	14.28153245788288		1.4370846322971107		1.4370846322971107		1.4342014090927258		1.4342014090927258		14.28153245788288
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	0		1.4342014090927258		1.4342014090927258		1.4342014090927258		1.4342014090927258		0
	1738.1588971976414		1.4342014090927258		1.4603533927127232		1.4342014090927258		1.4603533927127232		1738.1588971976414
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
	0		1.4603533927127232		1.4603533927127232		1.4603533927127232		1.4603533927127232		0
